locator,channel,readout,reference,stratum,miss_type,n_reference_misses,hit_given_miss,hit_given_miss_tolerance_one,shuffled_hit_given_miss,real_minus_shuffled,degenerate,real_minus_shuffled_ci95
dominant_freq16__top30,dominant_freq16,top30,same_channel_top5,steps_2_to_5,early,973,0.20349434737923947,0.6361767728674204,0.20349434737923947,0.0,False,
dominant_freq16__top30,dominant_freq16,top30,same_channel_top5,steps_6_to_10,any,2061,0.11353711790393013,0.3813682678311499,0.1101407083939835,0.0033964095099466296,False,
dominant_freq16__top30,dominant_freq16,top30,same_channel_top5,steps_6_to_10,early,2051,0.11409068746952707,0.3827401267674305,0.10970258410531449,0.004388103364212581,False,
dominant_freq16__top30,dominant_freq16,top30,same_channel_top5,steps_11_plus,any,768,0.07161458333333333,0.22135416666666666,0.08333333333333333,-0.01171875,False,"[-0.03494772650280423, 0.013249027928199826]"
dominant_freq16__top30,dominant_freq16,top30,same_channel_top5,steps_11_plus,early,765,0.0718954248366013,0.2196078431372549,0.08366013071895424,-0.011764705882352941,False,
dominant_freq16__top30,dominant_freq16,top30,fused_top5_soft_equal,all,any,3105,0.1529790660225443,0.4331723027375201,0.1539452495974235,-0.0009661835748792091,False,"[-0.0163371333607435, 0.013970451195740025]"
dominant_freq16__top30,dominant_freq16,top30,fused_top5_soft_equal,all,late,1663,0.22549609140108237,0.5321707757065545,0.238123872519543,-0.012627781118460635,False,"[-0.03575615474794842, 0.011687653942296233]"
dominant_freq16__top30,dominant_freq16,top30,fused_top5_soft_equal,all,early,1442,0.06934812760055478,0.31900138696255204,0.056865464632454926,0.012482662968099856,False,
dominant_freq16__top30,dominant_freq16,top30,fused_top5_soft_equal,steps_2_to_5,any,760,0.25,0.6710526315789473,0.2618421052631579,-0.011842105263157876,False,
dominant_freq16__top30,dominant_freq16,top30,fused_top5_soft_equal,steps_2_to_5,late,421,0.3586698337292161,0.7743467933491687,0.40617577197149646,-0.04750593824228033,False,
dominant_freq16__top30,dominant_freq16,top30,fused_top5_soft_equal,steps_2_to_5,early,339,0.11504424778761062,0.5427728613569321,0.08259587020648967,0.032448377581120944,False,
dominant_freq16__top30,dominant_freq16,top30,fused_top5_soft_equal,steps_6_to_10,any,1642,0.1364190012180268,0.4062119366626066,0.1345919610231425,0.0018270401948843051,False,
dominant_freq16__top30,dominant_freq16,top30,fused_top5_soft_equal,steps_6_to_10,late,895,0.19553072625698323,0.49385474860335193,0.20446927374301677,-0.008938547486033538,False,
dominant_freq16__top30,dominant_freq16,top30,fused_top5_soft_equal,steps_6_to_10,early,747,0.06559571619812583,0.30120481927710846,0.050870147255689425,0.014725568942436408,False,
dominant_freq16__top30,dominant_freq16,top30,fused_top5_soft_equal,steps_11_plus,any,703,0.08677098150782361,0.23897581792318634,0.08250355618776671,0.004267425320056903,False,"[-0.021398220977459026, 0.029974506203880192]"
dominant_freq16__top30,dominant_freq16,top30,fused_top5_soft_equal,steps_11_plus,late,347,0.14121037463976946,0.3371757925072046,0.12103746397694524,0.020172910662824214,False,"[-0.024760622613985536, 0.06390231092436967]"
dominant_freq16__top30,dominant_freq16,top30,fused_top5_soft_equal,steps_11_plus,early,356,0.033707865168539325,0.14325842696629212,0.0449438202247191,-0.011235955056179775,False,
dominant_freq16__top30,dominant_freq16,top30,ct7,all,any,2743,0.17207437112650384,0.4331024425811156,0.17827196500182282,-0.006197593875318985,False,"[-0.022360990194281526, 0.010542181112176901]"
dominant_freq16__top30,dominant_freq16,top30,ct7,all,late,1526,0.2608125819134993,0.5596330275229358,0.2699868938401048,-0.009174311926605505,False,"[-0.034421235590756036, 0.014914452495974194]"
dominant_freq16__top30,dominant_freq16,top30,ct7,all,early,1217,0.06080525883319639,0.2744453574363188,0.06327033689400165,-0.002465078060805259,False,
dominant_freq16__top30,dominant_freq16,top30,ct7,steps_2_to_5,any,687,0.2547307132459971,0.653566229985444,0.2925764192139738,-0.037845705967976706,False,
dominant_freq16__top30,dominant_freq16,top30,ct7,steps_2_to_5,late,366,0.38524590163934425,0.7868852459016393,0.45081967213114754,-0.0655737704918033,False,
dominant_freq16__top30,dominant_freq16,top30,ct7,steps_2_to_5,early,321,0.1059190031152648,0.5015576323987538,0.11214953271028037,-0.006230529595015577,False,
dominant_freq16__top30,dominant_freq16,top30,ct7,steps_6_to_10,any,1480,0.16283783783783784,0.41216216216216217,0.15945945945945947,0.0033783783783783716,False,
dominant_freq16__top30,dominant_freq16,top30,ct7,steps_6_to_10,late,815,0.25030674846625767,0.5533742331288344,0.24539877300613497,0.004907975460122699,False,
dominant_freq16__top30,dominant_freq16,top30,ct7,steps_6_to_10,early,665,0.055639097744360905,0.23909774436090225,0.05413533834586466,0.0015037593984962433,False,
dominant_freq16__top30,dominant_freq16,top30,ct7,steps_11_plus,any,576,0.09722222222222222,0.22395833333333334,0.09027777777777778,0.0069444444444444475,False,"[-0.020333658519887724, 0.034611224954462644]"
dominant_freq16__top30,dominant_freq16,top30,ct7,steps_11_plus,late,345,0.1536231884057971,0.3333333333333333,0.13623188405797101,0.017391304347826098,False,"[-0.02586698303942491, 0.06094606032625421]"
dominant_freq16__top30,dominant_freq16,top30,ct7,steps_11_plus,early,231,0.012987012987012988,0.06060606060606061,0.021645021645021644,-0.008658008658008656,False,
dominant_freq16__std,dominant_freq16,std,same_channel_top5,all,any,3829,0.13580569339253068,0.43353355967615564,0.12379211282319143,0.012013580569339252,False,"[-0.004496224524525106, 0.028130293379860703]"
dominant_freq16__std,dominant_freq16,std,same_channel_top5,all,late,40,0.1,0.25,0.25,-0.15,False,"[-0.29411764705882354, 0.0]"
dominant_freq16__std,dominant_freq16,std,same_channel_top5,all,early,3789,0.13618368962787014,0.43547110055423593,0.12245975191343363,0.013723937714436515,False,
dominant_freq16__std,dominant_freq16,std,same_channel_top5,steps_2_to_5,any,1000,0.238,0.698,0.205,0.033,False,
dominant_freq16__std,dominant_freq16,std,same_channel_top5,steps_2_to_5,late,27,0.07407407407407407,0.25925925925925924,0.25925925925925924,-0.18518518518518517,False,
dominant_freq16__std,dominant_freq16,std,same_channel_top5,steps_2_to_5,early,973,0.24254881808838644,0.710174717368962,0.20349434737923947,0.03905447070914697,False,
dominant_freq16__std,dominant_freq16,std,same_channel_top5,steps_6_to_10,any,2061,0.11062590975254731,0.38816108685104317,0.11062590975254731,0.0,False,
dominant_freq16__std,dominant_freq16,std,same_channel_top5,steps_6_to_10,early,2051,0.11019015114578254,0.3885909312530473,0.10970258410531449,0.00048756704046805377,False,
dominant_freq16__std,dominant_freq16,std,same_channel_top5,steps_11_plus,any,768,0.0703125,0.2109375,0.053385416666666664,0.016927083333333336,False,"[-0.011096085683464324, 0.04400201511335011]"
dominant_freq16__std,dominant_freq16,std,same_channel_top5,steps_11_plus,early,765,0.07058823529411765,0.21176470588235294,0.05359477124183006,0.016993464052287584,False,
dominant_freq16__std,dominant_freq16,std,fused_top5_soft_equal,all,any,3105,0.1355877616747182,0.41578099838969407,0.12818035426731078,0.007407407407407418,False,"[-0.011506039831219544, 0.025280706035042178]"
dominant_freq16__std,dominant_freq16,std,fused_top5_soft_equal,all,late,1663,0.14672279013830428,0.4281419122068551,0.13650030066145522,0.010222489476849062,False,"[-0.015179929028528565, 0.036088394213992216]"
dominant_freq16__std,dominant_freq16,std,fused_top5_soft_equal,all,early,1442,0.12274618585298197,0.4015256588072122,0.11858529819694869,0.004160887656033285,False,
dominant_freq16__std,dominant_freq16,std,fused_top5_soft_equal,steps_2_to_5,any,760,0.23684210526315788,0.6644736842105263,0.21842105263157896,0.01842105263157892,False,
dominant_freq16__std,dominant_freq16,std,fused_top5_soft_equal,steps_2_to_5,late,421,0.22327790973871733,0.6508313539192399,0.22565320665083136,-0.002375296912114022,False,
dominant_freq16__std,dominant_freq16,std,fused_top5_soft_equal,steps_2_to_5,early,339,0.2536873156342183,0.6814159292035398,0.20943952802359883,0.04424778761061948,False,
dominant_freq16__std,dominant_freq16,std,fused_top5_soft_equal,steps_6_to_10,any,1642,0.11753958587088915,0.392204628501827,0.11693057247259439,0.0006090133982947638,False,
dominant_freq16__std,dominant_freq16,std,fused_top5_soft_equal,steps_6_to_10,late,895,0.13631284916201117,0.4134078212290503,0.12625698324022347,0.010055865921787699,False,
dominant_freq16__std,dominant_freq16,std,fused_top5_soft_equal,steps_6_to_10,early,747,0.09504685408299866,0.3668005354752343,0.10575635876840696,-0.010709504685408294,False,
dominant_freq16__std,dominant_freq16,std,fused_top5_soft_equal,steps_11_plus,any,703,0.06827880512091039,0.2019914651493599,0.05689900426742532,0.01137980085348507,False,"[-0.016928472245000603, 0.039222600182527136]"
dominant_freq16__std,dominant_freq16,std,fused_top5_soft_equal,steps_11_plus,late,347,0.08069164265129683,0.19596541786743515,0.05475504322766571,0.02593659942363112,False,"[-0.01298870841951782, 0.06614158554766288]"
dominant_freq16__std,dominant_freq16,std,fused_top5_soft_equal,steps_11_plus,early,356,0.056179775280898875,0.20786516853932585,0.05898876404494382,-0.0028089887640449437,False,
dominant_freq16__std,dominant_freq16,std,ct7,all,any,2743,0.15275246080933286,0.41232227488151657,0.13270142180094788,0.02005103900838498,False,"[-0.00036703689388853855, 0.040287835067699014]"
dominant_freq16__std,dominant_freq16,std,ct7,all,late,1526,0.16775884665792923,0.4161205766710354,0.1343381389252949,0.033420707732634336,False,"[0.006589707630812645, 0.06173433048433045]"
dominant_freq16__std,dominant_freq16,std,ct7,all,early,1217,0.13393590797041907,0.4075595727198028,0.1306491372226787,0.003286770747740364,False,
dominant_freq16__std,dominant_freq16,std,ct7,steps_2_to_5,any,687,0.26055312954876275,0.6506550218340611,0.22270742358078602,0.037845705967976734,False,
dominant_freq16__std,dominant_freq16,std,ct7,steps_2_to_5,late,366,0.26229508196721313,0.6202185792349727,0.22131147540983606,0.04098360655737707,False,
dominant_freq16__std,dominant_freq16,std,ct7,steps_2_to_5,early,321,0.2585669781931464,0.6853582554517134,0.22429906542056074,0.034267912772585646,False,
dominant_freq16__std,dominant_freq16,std,ct7,steps_6_to_10,any,1480,0.1304054054054054,0.3824324324324324,0.12027027027027028,0.010135135135135129,False,
dominant_freq16__std,dominant_freq16,std,ct7,steps_6_to_10,late,815,0.15828220858895706,0.4171779141104294,0.13006134969325153,0.028220858895705525,False,
dominant_freq16__std,dominant_freq16,std,ct7,steps_6_to_10,early,665,0.0962406015037594,0.3398496240601504,0.10827067669172932,-0.012030075187969919,False,
dominant_freq16__std,dominant_freq16,std,ct7,steps_11_plus,any,576,0.08159722222222222,0.2048611111111111,0.057291666666666664,0.02430555555555556,False,"[-0.00881726805485823, 0.05749573513725735]"
dominant_freq16__std,dominant_freq16,std,ct7,steps_11_plus,late,345,0.08985507246376812,0.19710144927536233,0.05217391304347826,0.03768115942028986,False,"[-0.005393050991396817, 0.08157974465325067]"
dominant_freq16__std,dominant_freq16,std,ct7,steps_11_plus,early,231,0.06926406926406926,0.21645021645021645,0.06493506493506493,0.004329004329004335,False,
dominant_freq16__iqr,dominant_freq16,iqr,same_channel_top5,all,any,3829,0.13711151736745886,0.4345782188560982,0.11282319143379473,0.02428832593366413,False,"[0.007879641777989822, 0.03977510587809088]"
dominant_freq16__iqr,dominant_freq16,iqr,same_channel_top5,all,late,40,0.2,0.425,0.375,-0.175,False,"[-0.3333333333333333, 0.0]"
dominant_freq16__iqr,dominant_freq16,iqr,same_channel_top5,all,early,3789,0.13644761150699394,0.4346793349168646,0.110055423594616,0.02639218791237795,False,
dominant_freq16__iqr,dominant_freq16,iqr,same_channel_top5,steps_2_to_5,any,1000,0.225,0.677,0.168,0.056999999999999995,False,
dominant_freq16__iqr,dominant_freq16,iqr,same_channel_top5,steps_2_to_5,late,27,0.18518518518518517,0.48148148148148145,0.4444444444444444,-0.25925925925925924,False,
dominant_freq16__iqr,dominant_freq16,iqr,same_channel_top5,steps_2_to_5,early,973,0.2261048304213772,0.6824254881808839,0.16032887975334018,0.06577595066803701,False,
dominant_freq16__iqr,dominant_freq16,iqr,same_channel_top5,steps_6_to_10,any,2061,0.11596312469674915,0.39737991266375544,0.10286268801552645,0.013100436681222696,False,
dominant_freq16__iqr,dominant_freq16,iqr,same_channel_top5,steps_6_to_10,early,2051,0.11506582155046319,0.39736713798147244,0.10190151145782544,0.013164310092637743,False,
dominant_freq16__iqr,dominant_freq16,iqr,same_channel_top5,steps_11_plus,any,768,0.07942708333333333,0.21875,0.06770833333333333,0.01171875,False,"[-0.017523572159359353, 0.04161383831816211]"
dominant_freq16__iqr,dominant_freq16,iqr,same_channel_top5,steps_11_plus,early,765,0.07973856209150326,0.2196078431372549,0.06797385620915032,0.011764705882352941,False,
dominant_freq16__iqr,dominant_freq16,iqr,fused_top5_soft_equal,all,any,3105,0.14847020933977456,0.42962962962962964,0.14009661835748793,0.008373590982286627,False,"[-0.010756688428059396, 0.027205617081771518]"
dominant_freq16__iqr,dominant_freq16,iqr,fused_top5_soft_equal,all,late,1663,0.1683704149128082,0.4582080577269994,0.17077570655441973,-0.0024052916416115455,False,"[-0.030361495868991752, 0.026045149758110397]"
dominant_freq16__iqr,dominant_freq16,iqr,fused_top5_soft_equal,all,early,1442,0.12552011095700416,0.39667128987517336,0.10471567267683772,0.02080443828016644,False,
dominant_freq16__iqr,dominant_freq16,iqr,fused_top5_soft_equal,steps_2_to_5,any,760,0.25526315789473686,0.6815789473684211,0.2394736842105263,0.015789473684210548,False,
dominant_freq16__iqr,dominant_freq16,iqr,fused_top5_soft_equal,steps_2_to_5,late,421,0.2589073634204275,0.6888361045130641,0.29691211401425177,-0.038004750593824244,False,
dominant_freq16__iqr,dominant_freq16,iqr,fused_top5_soft_equal,steps_2_to_5,early,339,0.25073746312684364,0.672566371681416,0.168141592920354,0.08259587020648965,False,
dominant_freq16__iqr,dominant_freq16,iqr,fused_top5_soft_equal,steps_6_to_10,any,1642,0.1285018270401949,0.40194884287454324,0.12302070645554203,0.00548112058465286,False,
dominant_freq16__iqr,dominant_freq16,iqr,fused_top5_soft_equal,steps_6_to_10,late,895,0.15307262569832403,0.42793296089385474,0.14972067039106146,0.0033519553072625663,False,
dominant_freq16__iqr,dominant_freq16,iqr,fused_top5_soft_equal,steps_6_to_10,early,747,0.09906291834002677,0.3708165997322624,0.09103078982597054,0.008032128514056228,False,
dominant_freq16__iqr,dominant_freq16,iqr,fused_top5_soft_equal,steps_11_plus,any,703,0.07965860597439545,0.22190611664295876,0.07254623044096728,0.007112375533428167,False,"[-0.02374551427205842, 0.03857149389024151]"
dominant_freq16__iqr,dominant_freq16,iqr,fused_top5_soft_equal,steps_11_plus,late,347,0.09798270893371758,0.2564841498559078,0.07204610951008646,0.02593659942363112,False,"[-0.018643245341614906, 0.0694509606791778]"
dominant_freq16__iqr,dominant_freq16,iqr,fused_top5_soft_equal,steps_11_plus,early,356,0.06179775280898876,0.18820224719101122,0.07303370786516854,-0.011235955056179775,False,
dominant_freq16__iqr,dominant_freq16,iqr,ct7,all,any,2743,0.16733503463361282,0.4290922347794386,0.15020051039008386,0.01713452424352896,False,"[-0.0037049331723990613, 0.03715649142106095]"
dominant_freq16__iqr,dominant_freq16,iqr,ct7,all,late,1526,0.19397116644823068,0.45478374836173,0.18610747051114024,0.007863695937090437,False,"[-0.02139455794961808, 0.037284367112506704]"
dominant_freq16__iqr,dominant_freq16,iqr,ct7,all,early,1217,0.13393590797041907,0.39687756778964667,0.10517666392769104,0.028759244042728033,False,
dominant_freq16__iqr,dominant_freq16,iqr,ct7,steps_2_to_5,any,687,0.2794759825327511,0.6724890829694323,0.24599708879184862,0.03347889374090246,False,
dominant_freq16__iqr,dominant_freq16,iqr,ct7,steps_2_to_5,late,366,0.3087431693989071,0.6885245901639344,0.30601092896174864,0.002732240437158473,False,
dominant_freq16__iqr,dominant_freq16,iqr,ct7,steps_2_to_5,early,321,0.24610591900311526,0.6542056074766355,0.17757009345794392,0.06853582554517135,False,
dominant_freq16__iqr,dominant_freq16,iqr,ct7,steps_6_to_10,any,1480,0.14391891891891892,0.3993243243243243,0.13716216216216215,0.006756756756756771,False,
dominant_freq16__iqr,dominant_freq16,iqr,ct7,steps_6_to_10,late,815,0.17791411042944785,0.44539877300613495,0.18159509202453988,-0.003680981595092031,False,
dominant_freq16__iqr,dominant_freq16,iqr,ct7,steps_6_to_10,early,665,0.10225563909774436,0.34285714285714286,0.08270676691729323,0.019548872180451135,False,
dominant_freq16__iqr,dominant_freq16,iqr,ct7,steps_11_plus,any,576,0.09375,0.2152777777777778,0.06944444444444445,0.024305555555555552,False,"[-0.010754629090485619, 0.057543047987737336]"
dominant_freq16__iqr,dominant_freq16,iqr,ct7,steps_11_plus,late,345,0.11014492753623188,0.2289855072463768,0.06956521739130435,0.04057971014492753,False,"[-0.005935603879711236, 0.08645533141210375]"
dominant_freq16__iqr,dominant_freq16,iqr,ct7,steps_11_plus,early,231,0.06926406926406926,0.19480519480519481,0.06926406926406926,0.0,False,
